pair_id,split,scenario,complaint_a_id,complaint_b_id,category_a,category_b,department_a,department_b,title_a,title_b,desc_a,desc_b,lat_a,lng_a,lat_b,lng_b,image_a,image_b,ground_truth,annotation_source
PAIR_0038,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0038,CP-DEV-B0038,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0067,80.202,13.0067,80.202,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0463,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0463,CP-DEV-B0463,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.975,80.221,12.964189,80.232094,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0063,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0063,CP-DEV-B0063,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0694,80.1948,13.06949,80.194708,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0453,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0453,CP-DEV-B0453,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0827,80.2707,13.093511,80.281799,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0252,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0252,CP-DEV-B0252,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0439,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0439,CP-DEV-B0439,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0012,80.2565,13.012011,80.267595,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0314,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0314,CP-DEV-B0314,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.037655,80.316945,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0110,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0110,CP-DEV-B0110,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0339,80.2696,13.034215,80.269924,,,1,ground_truth_verified_same_issue
PAIR_0390,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0390,CP-DEV-B0390,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0067,80.202,13.029223,80.178884,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0134,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0134,CP-DEV-B0134,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0012,80.2565,13.002281,80.25539,,,1,ground_truth_verified_same_issue
PAIR_0135,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0135,CP-DEV-B0135,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.9249,80.1,12.925981,80.101109,,,1,ground_truth_verified_same_issue
PAIR_0061,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0061,CP-DEV-B0061,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0012,80.2565,13.00129,80.256592,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0288,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0288,CP-DEV-B0288,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0694,80.1948,13.0694,80.1948,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0499,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0499,CP-DEV-B0499,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0339,80.2696,12.94381,80.362072,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0475,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0475,CP-DEV-B0475,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.9249,80.1,13.01499,80.007568,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0256,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0256,CP-DEV-B0256,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.975,80.221,12.975,80.221,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0423,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0423,CP-DEV-B0423,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.9249,80.1,12.932107,80.092605,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0014,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0014,CP-DEV-B0014,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.975,80.221,12.975,80.221,civic_drainage_011.jpg,civic_drainage_011.jpg,1,ground_truth_verified_same_issue
PAIR_0059,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0059,CP-DEV-B0059,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0067,80.202,13.00679,80.202092,civic_roads_003.jpg,civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0128,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0128,CP-DEV-B0128,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0067,80.202,13.006385,80.202324,,,1,ground_truth_verified_same_issue
PAIR_0143,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0143,CP-DEV-B0143,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.975,80.221,12.973919,80.219891,,,1,ground_truth_verified_same_issue
PAIR_0333,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0333,CP-DEV-B0333,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0418,80.2341,13.086845,80.280338,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0161,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0161,CP-DEV-B0161,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.9249,80.1,12.923819,80.098891,,,1,ground_truth_verified_same_issue
PAIR_0448,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0448,CP-DEV-B0448,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0339,80.2696,13.044711,80.258503,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0363,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0363,CP-DEV-B0363,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0067,80.202,13.029223,80.225116,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0272,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0272,CP-DEV-B0272,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0418,80.2341,13.0418,80.2341,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0071,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0071,CP-DEV-B0071,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.9249,80.1,12.92481,80.100092,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0294,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0294,CP-DEV-B0294,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.9249,80.1,12.9249,80.1,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0040,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0040,CP-DEV-B0040,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0694,80.1948,13.0694,80.1948,civic_garbage_021.jpg,civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0392,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0392,CP-DEV-B0392,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0418,80.2341,13.049007,80.241498,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0191,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0191,CP-DEV-B0191,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0827,80.2707,13.080718,80.268665,,,1,ground_truth_verified_same_issue
PAIR_0190,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0190,CP-DEV-B0190,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0067,80.202,13.008682,80.204034,,,1,ground_truth_verified_same_issue
PAIR_0231,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0231,CP-DEV-B0231,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0067,80.202,13.006835,80.202139,civic_water_031.jpg,trans_civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0370,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0370,CP-DEV-B0370,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0067,80.202,13.029223,80.178884,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0079,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0079,CP-DEV-B0079,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0827,80.2707,13.08261,80.270608,civic_garbage_021.jpg,civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0310,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0310,CP-DEV-B0310,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0067,80.202,12.961655,80.248231,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0017,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0017,CP-DEV-B0017,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0339,80.2696,13.0339,80.2696,civic_drainage_011.jpg,civic_drainage_011.jpg,1,ground_truth_verified_same_issue
PAIR_0291,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0291,CP-DEV-B0291,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.975,80.221,12.975,80.221,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0197,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0197,CP-DEV-B0197,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0694,80.1948,13.067418,80.196835,,,1,ground_truth_verified_same_issue
PAIR_0186,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0186,CP-DEV-B0186,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0012,80.2565,13.003182,80.258534,,,1,ground_truth_verified_same_issue
PAIR_0188,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0188,CP-DEV-B0188,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0067,80.202,13.008682,80.204034,,,1,ground_truth_verified_same_issue
PAIR_0331,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0331,CP-DEV-B0331,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0339,80.2696,12.988855,80.223364,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0121,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0121,CP-DEV-B0121,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,12.975,80.221,12.974685,80.221324,,,1,ground_truth_verified_same_issue
PAIR_0492,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0492,CP-DEV-B0492,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.9249,80.1,12.83481,80.007568,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0065,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0065,CP-DEV-B0065,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.975,80.221,12.97491,80.221092,civic_roads_001.jpg,civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0018,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0018,CP-DEV-B0018,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0225,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0225,CP-DEV-B0225,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0012,80.2565,13.001335,80.256639,civic_water_032.jpg,trans_civic_water_032.jpg,1,ground_truth_verified_same_issue
